session_duration,login_time_pattern,avg_tx_amount,geo_distance_delta,user_id,tx_id,timestamp,tx_amount,currency,tx_type,merchant_id,tx_location,device_id,ip_address,is_vpn,avg_tx_amount_user,std_tx_amount_user,avg_tx_hour_user,device_change_freq,location_change_freq,txs_last_24h,txs_last_7d,has_recent_password_reset,is_new_device,tx_hour,risk_flag_manual,anomaly_score_baseline,country_mismatch,is_weekend,ip_risk_score
91,10:57,224.21078846160813,0.0,user_42,2166,2023-01-02 07:11:39,232.53266769301104,USD,purchase,merchant_8,loc_4,dev_4,192.168.1.223,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,1,5,0,0,7,0,0.12192630134207537,0,0,0.08127545665350092
158,12:53,224.21078846160813,8.033417650230785,user_42,2167,2023-05-29 04:56:53,251.73427125909203,USD,withdrawal,merchant_70,loc_26,dev_14,192.168.1.125,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,3,2,0,0,4,0,0.05558998978748589,0,0,0.08127545665350092
55,03:07,224.21078846160813,22.35042165983906,user_42,2168,2023-07-09 12:59:06,213.59799260821475,EUR,withdrawal,merchant_50,loc_12,dev_17,192.168.1.11,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,2,6,0,0,12,0,0.03983549566506122,0,1,0.08127545665350092
153,03:02,224.21078846160813,8.962437924547082,user_42,2169,2023-11-14 09:17:25,232.2215977993648,PLN,purchase,merchant_92,loc_25,dev_1,192.168.1.153,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,1,6,0,0,9,0,0.17403015098751348,0,0,0.08127545665350092
266,04:15,224.21078846160813,12.931063248822475,user_42,2170,2023-05-12 08:23:23,255.53200104714512,USD,transfer,merchant_72,loc_23,dev_15,192.168.1.141,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,0,6,0,0,8,0,0.19650992290325361,0,0,0.08127545665350092
132,09:53,224.21078846160813,7.179423105471694,user_42,2171,2023-07-06 14:36:07,200.4824972947189,EUR,purchase,merchant_17,loc_7,dev_16,192.168.1.7,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,0,0,0,0,14,0,0.041019752676574386,0,0,0.08127545665350092
106,16:30,224.21078846160813,6.464701085210227,user_42,2172,2023-02-05 07:03:08,206.64163898203626,EUR,transfer,merchant_22,loc_26,dev_12,192.168.1.251,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,4,5,0,0,7,0,0.06762036195045189,0,1,0.08127545665350092
214,21:42,224.21078846160813,9.496827708527604,user_42,2173,2023-08-15 09:24:17,248.21813376069758,EUR,purchase,merchant_60,loc_50,dev_17,192.168.1.249,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,2,10,0,0,9,0,0.14786869478810818,0,0,0.08127545665350092
98,18:51,224.21078846160813,1.352807465563004,user_42,2174,2023-09-12 06:54:38,259.58264276648293,USD,withdrawal,merchant_20,loc_19,dev_9,192.168.1.136,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,1,11,0,0,6,0,0.0779765164401294,0,0,0.08127545665350092
152,16:58,224.21078846160813,6.911878618947592,user_42,2175,2023-10-06 14:29:04,177.49162904781184,USD,purchase,merchant_4,loc_37,dev_8,192.168.1.163,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,3,6,0,0,14,0,0.09531216254464765,0,0,0.08127545665350092
127,16:03,224.21078846160813,13.608478624831145,user_42,2176,2023-09-15 00:35:36,246.21927435078922,USD,transfer,merchant_16,loc_24,dev_18,192.168.1.52,0,224.21078846160813,24.937528940069654,19,0.055536933896912034,0.11505933180094402,4,8,0,0,0,0,0.17515619533332516,0,0,0.08127545665350092
115,15:00,149.05452582587986,0.0,user_43,2177,2023-02-25 03:29:26,162.10032962097682,USD,transfer,merchant_95,loc_48,dev_10,192.168.1.127,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,3,-5,0,0,3,0,0.1550536504177804,0,1,0.07149366260092858
213,16:34,149.05452582587986,0.0,user_43,2178,2023-06-20 09:24:42,136.40734076649608,EUR,transfer,merchant_89,loc_30,dev_2,192.168.1.106,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,3,-5,0,0,9,0,0.03533718320970376,0,0,0.07149366260092858
127,12:42,149.05452582587986,0.9779694721188017,user_43,2179,2023-09-16 07:11:36,143.95082559278364,EUR,purchase,merchant_8,loc_27,dev_10,192.168.1.173,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,-3,0,0,7,0,0.04888061689754102,0,1,0.07149366260092858
183,09:38,149.05452582587986,0.0,user_43,2180,2023-06-15 10:04:28,169.79432600636716,USD,transfer,merchant_60,loc_18,dev_4,192.168.1.49,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,4,0,0,10,0,0.057313709686487635,0,0,0.07149366260092858
10,08:47,149.05452582587986,19.423919319871914,user_43,2181,2023-06-28 23:12:18,133.06383098803943,EUR,transfer,merchant_6,loc_9,dev_12,192.168.1.27,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,1,2,0,0,23,0,0.05689112712552107,0,0,0.07149366260092858
116,04:40,149.05452582587986,0.0,user_43,2182,2023-11-07 02:23:55,149.7953838791266,EUR,withdrawal,merchant_93,loc_36,dev_13,192.168.1.156,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,1,6,0,0,2,0,0.1788503994054746,0,0,0.07149366260092858
108,05:57,149.05452582587986,10.135513703197212,user_43,2183,2023-01-24 16:47:04,150.0992984004375,PLN,purchase,merchant_33,loc_36,dev_17,192.168.1.150,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,6,15,0,0,16,0,0.08832617787066516,0,0,0.07149366260092858
69,18:46,149.05452582587986,11.781071718228857,user_43,2184,2023-11-04 20:24:39,143.45844651886785,PLN,transfer,merchant_97,loc_18,dev_7,192.168.1.87,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,9,0,0,20,0,0.1971768444226971,0,1,0.07149366260092858
115,11:18,149.05452582587986,16.82641683209496,user_43,2185,2023-07-21 05:36:42,163.32899095822117,PLN,transfer,merchant_74,loc_40,dev_15,192.168.1.18,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,1,7,0,0,5,0,0.00291872592756699,0,0,0.07149366260092858
175,19:49,149.05452582587986,5.2699425848640296,user_43,2186,2023-08-29 14:08:11,139.99001087884622,USD,withdrawal,merchant_1,loc_44,dev_17,192.168.1.58,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,3,0,0,14,0,0.08042688208041229,0,0,0.07149366260092858
146,19:35,149.05452582587986,4.069902172122692,user_43,2187,2023-09-05 22:03:18,169.71496398844994,PLN,purchase,merchant_36,loc_39,dev_11,192.168.1.185,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,2,0,0,22,0,0.03208932972921257,0,0,0.07149366260092858
258,22:45,149.05452582587986,6.125964536131453,user_43,2188,2023-04-02 20:49:59,140.46507619774633,EUR,transfer,merchant_55,loc_2,dev_10,192.168.1.53,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,4,4,0,0,20,0,0.19586866739378092,0,1,0.07149366260092858
73,02:36,149.05452582587986,0.0,user_43,2189,2023-05-23 00:47:25,155.25499691124315,USD,purchase,merchant_66,loc_42,dev_10,192.168.1.40,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,1,13,0,0,0,0,0.14586943015902534,0,0,0.07149366260092858
51,13:37,149.05452582587986,14.733696884576537,user_43,2190,2023-02-22 08:48:05,167.33282242972317,USD,purchase,merchant_33,loc_39,dev_20,192.168.1.202,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,2,10,0,0,8,0,0.1159386912066728,0,0,0.07149366260092858
122,05:52,149.05452582587986,3.8196082852856668,user_43,2191,2023-10-14 16:10:12,154.3610260486796,EUR,transfer,merchant_27,loc_31,dev_14,192.168.1.82,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,2,3,0,0,16,0,0.10858720664917401,0,1,0.07149366260092858
119,01:48,149.05452582587986,23.405425331985597,user_43,2192,2023-11-28 12:08:46,145.21945371362176,PLN,transfer,merchant_46,loc_43,dev_9,192.168.1.194,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,1,10,0,0,12,0,0.19910865738447892,0,0,0.07149366260092858
89,18:52,149.05452582587986,8.577803522309356,user_43,2193,2023-06-11 04:44:19,144.28210331244296,EUR,purchase,merchant_54,loc_41,dev_18,192.168.1.34,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,3,0,0,4,0,0.18173959942279583,0,1,0.07149366260092858
182,19:24,149.05452582587986,13.889314063059281,user_43,2194,2023-12-30 23:23:58,135.97653291041846,USD,transfer,merchant_74,loc_32,dev_9,192.168.1.35,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,2,0,0,23,0,0.0021655037791504794,0,1,0.07149366260092858
56,15:18,149.05452582587986,4.721181589288374,user_43,2195,2023-06-17 07:44:38,137.9838272840382,PLN,transfer,merchant_13,loc_26,dev_16,192.168.1.96,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,6,0,0,7,0,0.029622758473247957,0,1,0.07149366260092858
69,13:54,149.05452582587986,22.661719737704665,user_43,2196,2023-10-13 19:31:45,127.52818695546063,PLN,transfer,merchant_77,loc_45,dev_20,192.168.1.71,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,-3,0,0,19,0,0.0166368803266832,0,0,0.07149366260092858
101,21:54,149.05452582587986,9.605692677047799,user_43,2197,2023-10-06 07:59:13,150.3470485407943,USD,withdrawal,merchant_68,loc_7,dev_19,192.168.1.141,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,2,9,0,0,7,0,0.1194458971098934,0,0,0.07149366260092858
17,19:29,149.05452582587986,25.969754239856314,user_43,2198,2023-10-17 09:44:50,135.1904160386165,PLN,purchase,merchant_38,loc_19,dev_19,192.168.1.111,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,3,7,0,0,9,0,0.005114779331264363,0,0,0.07149366260092858
84,08:18,149.05452582587986,6.620622395943974,user_43,2199,2023-11-04 05:44:27,114.99035807696033,USD,purchase,merchant_95,loc_43,dev_3,192.168.1.206,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,-2,6,0,0,5,0,0.0011792381508535677,0,1,0.07149366260092858
74,18:57,149.05452582587986,12.355126305194535,user_43,2200,2023-04-03 10:23:25,149.91388041803296,PLN,withdrawal,merchant_62,loc_45,dev_19,192.168.1.168,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,3,2,0,0,10,0,0.05970868902171125,0,0,0.07149366260092858
10,11:32,149.05452582587986,20.00361389528448,user_43,2201,2023-09-29 22:13:51,196.9246439049613,EUR,purchase,merchant_98,loc_47,dev_20,192.168.1.23,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,2,-2,0,0,22,0,0.15373462091555118,0,0,0.07149366260092858
20,10:16,149.05452582587986,0.0,user_43,2202,2023-11-06 05:02:32,120.24545683079283,PLN,purchase,merchant_13,loc_50,dev_10,192.168.1.18,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,1,13,0,0,5,0,0.184319779244601,0,0,0.07149366260092858
157,00:28,149.05452582587986,13.036246410544944,user_43,2203,2023-03-03 12:46:40,150.69022192897287,USD,transfer,merchant_63,loc_44,dev_2,192.168.1.145,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,4,6,0,0,12,0,0.0073785009444206524,0,0,0.07149366260092858
39,20:27,149.05452582587986,8.05179917726184,user_43,2204,2023-06-24 18:59:44,160.24336092622733,USD,transfer,merchant_36,loc_44,dev_20,192.168.1.91,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,14,0,0,18,0,0.13643274797117985,0,1,0.07149366260092858
200,09:01,149.05452582587986,11.725049270207322,user_43,2205,2023-09-09 20:11:02,160.6795926956046,PLN,withdrawal,merchant_62,loc_8,dev_18,192.168.1.123,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,-1,0,0,0,20,0,0.027018341143911197,0,1,0.07149366260092858
166,07:48,149.05452582587986,0.7291408538596782,user_43,2206,2023-03-08 22:10:03,155.11905453624033,USD,purchase,merchant_4,loc_39,dev_15,192.168.1.28,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,3,4,0,0,22,0,0.18309363496186654,0,0,0.07149366260092858
79,01:39,149.05452582587986,13.070222498414896,user_43,2207,2023-06-29 23:39:13,128.34594218071913,EUR,purchase,merchant_18,loc_9,dev_15,192.168.1.23,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,0,0,0,23,0,0.11652905724532914,0,0,0.07149366260092858
101,04:20,149.05452582587986,10.869641596377278,user_43,2208,2023-08-02 19:38:01,126.33271272810379,PLN,transfer,merchant_76,loc_8,dev_12,192.168.1.114,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,4,2,0,0,19,0,0.019962151520492855,0,0,0.07149366260092858
261,11:22,149.05452582587986,0.0,user_43,2209,2023-01-25 08:10:20,144.39292422734226,USD,withdrawal,merchant_59,loc_44,dev_13,192.168.1.35,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,-3,0,0,8,0,0.10203228131763296,0,0,0.07149366260092858
18,09:19,149.05452582587986,3.350681985269018,user_43,2210,2023-01-10 04:44:50,152.08671791384955,USD,purchase,merchant_87,loc_20,dev_14,192.168.1.67,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,5,1,0,0,4,0,0.09527259247437934,0,0,0.07149366260092858
51,17:40,149.05452582587986,3.618481852866804,user_43,2211,2023-09-09 20:44:57,152.82901537220152,EUR,purchase,merchant_71,loc_6,dev_10,192.168.1.169,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,6,0,0,20,0,0.09280839269363382,0,1,0.07149366260092858
100,20:53,149.05452582587986,0.0,user_43,2212,2023-06-23 16:23:21,144.55342759520488,PLN,withdrawal,merchant_46,loc_47,dev_11,192.168.1.120,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,1,0,0,0,16,0,0.17425028557736102,0,0,0.07149366260092858
163,06:53,149.05452582587986,2.4504190741549343,user_43,2213,2023-11-07 22:51:41,121.68324512418488,EUR,withdrawal,merchant_98,loc_33,dev_20,192.168.1.184,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,1,0,0,0,22,0,0.13188413178394776,0,0,0.07149366260092858
171,12:14,149.05452582587986,12.740745921312064,user_43,2214,2023-03-18 07:33:12,155.21306371141608,USD,transfer,merchant_33,loc_45,dev_13,192.168.1.157,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,1,8,0,0,7,0,0.002650227137640626,0,1,0.07149366260092858
111,17:26,149.05452582587986,0.0,user_43,2215,2023-01-19 23:48:00,157.19502798790043,EUR,purchase,merchant_60,loc_1,dev_2,192.168.1.174,0,149.05452582587986,17.838205096076866,8,0.010648463079558823,0.09985975386616469,0,9,0,0,23,0,0.12528306664096905,0,0,0.07149366260092858
218,16:52,450.6563728966864,20.222230555090995,user_44,2216,2023-07-26 03:20:49,596.2650496988708,PLN,purchase,merchant_37,loc_34,dev_1,192.168.1.27,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,3,8,0,0,3,0,0.03321758354778386,0,0,0.095492441719226
148,00:35,450.6563728966864,0.0,user_44,2217,2023-07-23 19:44:46,308.08121225224164,EUR,purchase,merchant_99,loc_5,dev_15,192.168.1.30,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,4,5,0,0,19,0,0.03107679365646352,0,1,0.095492441719226
126,19:38,450.6563728966864,7.206596359407461,user_44,2218,2023-03-27 13:24:07,511.6908859952796,USD,withdrawal,merchant_41,loc_36,dev_5,192.168.1.107,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,11,0,0,13,0,0.08053454704770686,0,0,0.095492441719226
88,21:19,450.6563728966864,2.986379593998941,user_44,2219,2023-07-16 02:55:31,456.8271826273432,USD,withdrawal,merchant_66,loc_2,dev_17,192.168.1.87,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,2,6,0,0,2,0,0.12023663810178305,0,1,0.095492441719226
156,14:28,450.6563728966864,10.146516748257628,user_44,2220,2023-11-16 12:00:31,490.6753905152338,PLN,purchase,merchant_29,loc_49,dev_13,192.168.1.119,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,3,12,0,0,12,0,0.04156593286582669,0,0,0.095492441719226
95,05:50,450.6563728966864,14.005356893294373,user_44,2221,2023-06-13 01:44:36,648.6566307162487,EUR,transfer,merchant_22,loc_35,dev_16,192.168.1.76,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,0,8,0,0,1,0,0.13894738271389748,0,0,0.095492441719226
59,00:09,450.6563728966864,13.743371371847585,user_44,2222,2023-11-22 20:21:20,621.7611764522256,EUR,purchase,merchant_78,loc_44,dev_16,192.168.1.240,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,6,0,0,20,0,0.09424891985021566,0,0,0.095492441719226
132,14:35,450.6563728966864,3.503231656130265,user_44,2223,2023-09-10 21:22:27,357.12463147988626,EUR,withdrawal,merchant_88,loc_44,dev_20,192.168.1.125,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,8,0,0,21,0,0.09334720458758113,0,1,0.095492441719226
133,21:03,450.6563728966864,6.206556668613039,user_44,2224,2023-06-27 21:21:49,473.8074615542754,PLN,purchase,merchant_64,loc_6,dev_4,192.168.1.161,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,3,13,0,0,21,0,0.1908128240714122,0,0,0.095492441719226
12,16:51,450.6563728966864,19.62017336471772,user_44,2225,2023-04-21 18:46:44,380.2026009853184,EUR,transfer,merchant_66,loc_31,dev_19,192.168.1.202,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,6,9,0,0,18,0,0.09368874122103776,0,0,0.095492441719226
24,10:56,450.6563728966864,5.309254593106909,user_44,2226,2023-07-22 22:50:49,537.8387831350518,PLN,withdrawal,merchant_73,loc_7,dev_7,192.168.1.191,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,10,0,0,22,0,0.05353641665077791,0,1,0.095492441719226
158,20:29,450.6563728966864,13.786271636882839,user_44,2227,2023-01-21 14:40:09,360.49014071620036,EUR,transfer,merchant_72,loc_16,dev_16,192.168.1.201,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,4,10,0,0,14,0,0.07538827186330073,0,1,0.095492441719226
217,04:38,450.6563728966864,0.0,user_44,2228,2023-04-18 17:25:11,490.91075699154237,PLN,withdrawal,merchant_84,loc_1,dev_11,192.168.1.149,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,3,12,0,0,17,0,0.18003861091556791,0,0,0.095492441719226
80,15:51,450.6563728966864,0.0,user_44,2229,2023-08-28 03:57:28,611.3474054235919,PLN,withdrawal,merchant_80,loc_29,dev_14,192.168.1.213,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,3,3,0,0,3,0,0.07607457583492445,0,0,0.095492441719226
81,15:55,450.6563728966864,13.294390444935356,user_44,2230,2023-10-04 00:26:13,322.9932035742745,EUR,transfer,merchant_45,loc_22,dev_18,192.168.1.29,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,6,2,0,0,0,0,0.05346769848510531,0,0,0.095492441719226
95,14:32,450.6563728966864,17.32074463764193,user_44,2231,2023-01-10 18:40:49,670.6232591745166,PLN,transfer,merchant_43,loc_12,dev_1,192.168.1.13,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,9,0,0,18,0,0.08306844806062735,0,0,0.095492441719226
176,00:10,450.6563728966864,0.0,user_44,2232,2023-05-12 22:34:23,521.5164104570573,EUR,transfer,merchant_62,loc_36,dev_9,192.168.1.5,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,3,12,0,0,22,0,0.12592651493459708,0,0,0.095492441719226
10,15:55,450.6563728966864,4.129776539819845,user_44,2233,2023-03-07 16:49:12,481.5758397768544,PLN,withdrawal,merchant_45,loc_23,dev_15,192.168.1.153,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,3,2,0,0,16,0,0.19896492976426575,0,0,0.095492441719226
108,16:14,450.6563728966864,3.7360608219974654,user_44,2234,2023-04-19 11:30:16,345.9983035097732,PLN,transfer,merchant_46,loc_17,dev_17,192.168.1.145,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,13,0,0,11,0,0.1686282349081829,0,0,0.095492441719226
185,11:23,450.6563728966864,2.688608270460514,user_44,2235,2023-08-13 03:34:44,567.7068558262503,USD,purchase,merchant_4,loc_46,dev_19,192.168.1.121,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,13,0,0,3,0,0.022888733564974475,0,1,0.095492441719226
138,07:05,450.6563728966864,1.1392355335231015,user_44,2236,2023-11-26 15:03:07,364.7748132000798,PLN,purchase,merchant_72,loc_31,dev_13,192.168.1.56,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,2,8,0,0,15,0,0.06691181135721798,0,1,0.095492441719226
138,12:43,450.6563728966864,4.924402267361948,user_44,2237,2023-06-02 20:06:55,361.4728574389451,EUR,withdrawal,merchant_100,loc_25,dev_8,192.168.1.31,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,3,13,0,0,20,0,0.07954959635744013,0,0,0.095492441719226
61,09:41,450.6563728966864,19.750026410399002,user_44,2238,2023-02-06 04:50:09,541.6447745279264,PLN,purchase,merchant_10,loc_14,dev_20,192.168.1.189,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,8,0,0,4,0,0.17547207817802105,0,0,0.095492441719226
79,15:13,450.6563728966864,8.169736774988507,user_44,2239,2023-12-10 05:31:25,584.1800149395083,PLN,withdrawal,merchant_41,loc_10,dev_20,192.168.1.104,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,0,9,0,0,5,0,0.185562960197499,0,1,0.095492441719226
129,02:03,450.6563728966864,4.384380723636114,user_44,2240,2023-12-25 20:53:26,380.16197979972867,EUR,transfer,merchant_30,loc_5,dev_19,192.168.1.70,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,0,16,0,0,20,0,0.1094897564381381,0,0,0.095492441719226
239,13:54,450.6563728966864,0.0,user_44,2241,2023-05-13 21:44:58,472.31407792483884,EUR,withdrawal,merchant_69,loc_27,dev_15,192.168.1.247,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,5,14,0,0,21,0,0.057444469960634396,0,1,0.095492441719226
161,09:12,450.6563728966864,32.05399523109237,user_44,2242,2023-04-21 15:08:23,296.75418003225684,USD,transfer,merchant_13,loc_39,dev_12,192.168.1.117,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,0,15,0,0,15,0,0.18418327266305926,0,0,0.095492441719226
181,13:39,450.6563728966864,12.612548991279898,user_44,2243,2023-07-03 15:36:26,568.4372891855566,PLN,withdrawal,merchant_15,loc_6,dev_20,192.168.1.160,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,-1,5,0,0,15,0,0.0631581008029736,0,0,0.095492441719226
132,05:31,450.6563728966864,0.0,user_44,2244,2023-03-04 01:41:55,276.04238110164874,PLN,withdrawal,merchant_86,loc_50,dev_18,192.168.1.104,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,16,0,0,1,0,0.15060566898242642,0,1,0.095492441719226
129,04:01,450.6563728966864,0.0,user_44,2245,2023-07-05 04:37:20,487.6943257618272,USD,transfer,merchant_53,loc_29,dev_7,192.168.1.52,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,0,4,0,0,4,0,0.13322984960317316,0,0,0.095492441719226
111,18:16,450.6563728966864,5.529359218932994,user_44,2246,2023-04-20 18:29:38,508.0846449724502,USD,withdrawal,merchant_21,loc_14,dev_15,192.168.1.5,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,2,8,0,0,18,0,0.09126342846274652,0,0,0.095492441719226
40,10:21,450.6563728966864,29.646554980637006,user_44,2247,2023-03-08 11:54:28,409.2280846978654,USD,purchase,merchant_38,loc_6,dev_12,192.168.1.146,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,9,13,0,0,11,0,0.19636796356150008,0,0,0.095492441719226
83,00:41,450.6563728966864,0.0,user_44,2248,2023-04-22 22:54:50,718.3924590428305,USD,withdrawal,merchant_22,loc_14,dev_19,192.168.1.195,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,5,-7,0,0,22,0,0.002809955598785208,0,1,0.095492441719226
89,06:43,450.6563728966864,0.0,user_44,2249,2023-08-13 06:46:11,411.3695765293559,PLN,withdrawal,merchant_70,loc_4,dev_2,192.168.1.38,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,2,13,0,0,6,0,0.09921365055246972,0,1,0.095492441719226
17,18:36,450.6563728966864,5.353858970926444,user_44,2250,2023-07-04 23:18:52,481.51627297766345,PLN,purchase,merchant_85,loc_31,dev_7,192.168.1.227,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,0,9,0,0,23,0,0.1580391422808212,0,0,0.095492441719226
89,22:26,450.6563728966864,14.819232676344312,user_44,2251,2023-02-28 23:51:51,438.13364381904285,USD,withdrawal,merchant_40,loc_12,dev_19,192.168.1.147,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,0,4,0,0,23,0,0.10056511557918335,0,0,0.095492441719226
132,20:55,450.6563728966864,3.434169073659024,user_44,2252,2023-11-10 19:37:01,448.9505340710297,USD,transfer,merchant_49,loc_27,dev_16,192.168.1.77,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,1,-3,0,0,19,0,0.02261056377751247,0,0,0.095492441719226
99,22:45,450.6563728966864,20.62027607187081,user_44,2253,2023-11-10 10:55:27,347.58637287584315,EUR,purchase,merchant_6,loc_47,dev_20,192.168.1.35,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,0,12,0,0,10,0,0.06383880654645911,0,0,0.095492441719226
228,09:22,450.6563728966864,0.0,user_44,2254,2023-10-25 01:08:11,483.8277996526944,EUR,purchase,merchant_83,loc_28,dev_10,192.168.1.121,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,4,15,0,0,1,0,0.0842887473382167,0,0,0.095492441719226
90,07:48,450.6563728966864,2.026776397846943,user_44,2255,2023-06-16 05:13:36,653.7328907391766,EUR,purchase,merchant_86,loc_3,dev_11,192.168.1.196,0,450.6563728966864,132.5322030218193,14,0.09286545173391594,0.11920062962706542,4,14,0,0,5,0,0.040317048795128076,0,0,0.095492441719226
